"containsURL","URLcount","RTcount","htgScore","reply","OOVratio","first_follower","first_popularity","first_mention","first_list","sum_follower","sum_popularity","sum_mention","sum_list","important_follower","important_popularity","important_mention","important_list"
"True","1.0","0","143.1111","False","0.0307","16","0.2","0","0","16","0.2","0","0","16","0.2","0","0"
"True","1.0","0","266.6667","False","0.031","79","0.2","0","0","79","0.2","0","0","79","0.2","0","0"
"False","0.0","0","179.4545","False","0.0657","5","0.2","0","0","5","0.2","0","0","5","0.2","0","0"
"False","0.0","0","359.5","False","0.0426","240","0.2","0","2","240","0.2","0","2","240","0.2","0","2"
"True","3.0","0","180.3846","False","0.0455","12","0.2","0","0","12","0.2","0","0","12","0.2","0","0"
"False","0.0","0","0.0","False","0.0199","12","0.2","0","0","12","0.2","0","0","12","0.2","0","0"
"False","0.0","3","1275.0","False","0.0654","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","153.6667","False","0.0184","5","0.2","0","0","5","0.2","0","0","5","0.2","0","0"
"True","1.0","0","157.5385","False","0.0262","32","0.2","0","0","32","0.2","0","0","32","0.2","0","0"
"True","1.0","0","79.8824","False","0.0115","29","0.2","0","1","29","0.2","0","1","29","0.2","0","1"
"False","0.0","0","151.0769","False","0.0126","33","0.2","0","0","33","0.2","0","0","33","0.2","0","0"
"False","0.0","0","261.8","False","0.0705","6","0.2","0","0","6","0.2","0","0","6","0.2","0","0"
"True","1.0","0","638.0","False","0.0367","777","0.2","0","30","777","0.2","0","30","777","0.2","0","30"
"False","0.0","1","819.0","False","0.0593","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","282.8","False","0.0243","79","0.2","0","0","79","0.2","0","0","79","0.2","0","0"
"False","0.0","0","1275.0","False","0.0488","270","0.2","0","6","270","0.2","0","6","270","0.2","0","6"
"False","0.0","3","143.8333","False","0.0177","148","0.2","15","2","148","0.2","15","2","148","0.2","15","2"
"False","0.0","0","661.5","False","0.0397","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","2.0","0","310.4","False","0.0465","17","0.2","5","0","17","0.2","5","0","17","0.2","5","0"
"True","2.0","0","781.0","False","0.0312","23","0.2","0","0","23","0.2","0","0","23","0.2","0","0"
"True","1.0","0","256.4","False","0.092","71","0.2","0","1","71","0.2","0","1","71","0.2","0","1"
