"containsURL","URLcount","RTcount","htgScore","reply","OOVratio","first_follower","first_popularity","first_mention","first_list","sum_follower","sum_popularity","sum_mention","sum_list","important_follower","important_popularity","important_mention","important_list"
"True","1.0","0","152.3333","False","0.0918","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","1.0","0","93.5833","False","0.0514","3","0.2","0","0","3","0.2","0","0","3","0.2","0","0"
"False","0.0","0","136.8","False","0.049","154","0.2","0","0","154","0.2","0","0","154","0.2","0","0"
"False","0.0","2","178.0","False","0.0821","416","0.2","0","5","416","0.2","0","5","416","0.2","0","5"
"True","1.0","0","51.5","False","0.0435","3644","0.2","0","67","3644","0.2","0","67","3644","0.2","0","67"
"True","1.0","0","78.25","False","0.0058","79","0.2","0","2","79","0.2","0","2","79","0.2","0","2"
"True","1.0","0","216.5","False","0.0519","240","0.2","0","2","240","0.2","0","2","240","0.2","0","2"
"True","1.0","0","216.0","False","0.0227","0","0.2","0","0","0","0.2","0","0","0","0.2","0","0"
"True","1.0","0","77.4444","False","0.0079","79","0.2","0","2","79","0.2","0","2","79","0.2","0","2"
"False","0.0","0","106.3333","False","0.0458","470","0.2","0","20","470","0.2","0","20","470","0.2","0","20"
"False","0.0","1","115.75","False","0.0392","156","0.2","0","1","156","0.2","0","1","156","0.2","0","1"
"False","0.0","0","225.0","False","0.0859","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"False","0.0","2","47.2143","False","0.0318","40","0.2","0","0","40","0.2","0","0","40","0.2","0","0"
"False","0.0","0","109.5","False","0.0483","98","0.2","0","0","98","0.2","0","0","98","0.2","0","0"
"False","0.0","0","136.6","False","0.042","165","0.2","0","9","165","0.2","0","9","165","0.2","0","9"
"False","0.0","1","49.2","False","0.0462","779","0.2","0","32","779","0.2","0","32","779","0.2","0","32"
"False","0.0","0","48.0","False","0.0286","480","0.2","0","3","480","0.2","0","3","480","0.2","0","3"
"False","0.0","2","44.6552","False","0.0074","22","0.2","0","0","22","0.2","0","0","22","0.2","0","0"
"False","0.0","2","178.0","False","0.0915","3788","0.2","4","170","3788","0.2","4","170","3788","0.2","4","170"
"True","3.0","0","110.75","False","0.062","758","0.2","0","75","758","0.2","0","75","758","0.2","0","75"
"False","0.0","6","431.0","False","0.05","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","3.0","0","90.2","False","0.043","16","0.2","0","0","16","0.2","0","0","16","0.2","0","0"
"True","1.0","0","76.3333","False","0.0683","4884","0.2","0","99","4884","0.2","0","99","4884","0.2","0","99"
"True","1.0","0","431.0","False","0.0343","6115","0.2","0","131","6115","0.2","0","131","6115","0.2","0","131"
"False","0.0","0","57.85","False","0.0251","85","0.2","0","1","85","0.2","0","1","85","0.2","0","1"
"False","0.0","1","60.1905","False","0.0131","487","0.2","0","3","487","0.2","0","3","487","0.2","0","3"
"True","1.0","0","190.3333","False","0.0172","5","0.2","0","0","5","0.2","0","0","5","0.2","0","0"
"False","0.0","0","219.5","False","0.1008","236","0.2","1","5","236","0.2","1","5","236","0.2","1","5"
"True","1.0","0","243.0","False","0.0933","1556","0.2","0","39","1556","0.2","0","39","1556","0.2","0","39"
"False","0.0","1","91.7143","False","0.0377","197","0.2","0","2","197","0.2","0","2","197","0.2","0","2"
"False","0.0","1","241.0","False","0.0553","270","0.2","0","6","270","0.2","0","6","270","0.2","0","6"
"False","0.0","0","36.1429","False","0.0036","373","0.36","1","1","373","0.36","1","1","373","0.36","1","1"
